Severity,Start_Time,End_Time,Distance(mi),State,Country,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Day,Month,Year,Hour,Weekday,High_Severity
2,2019-09-17 22:06:00,2019-09-17 22:58:41,0.0,CA,US,71.0,41.0,10.0,0.0,Fair,Night,Night,Night,Night,17,9,2019,22.0,Tuesday,False
2,2017-05-31 09:44:36,2017-05-31 15:44:36,0.157,CA,US,64.4,56.0,9.0,7.0,Clear,Day,Day,Day,Day,31,5,2017,9.0,Wednesday,False
2,2019-04-18 07:23:35,2019-04-18 07:51:44,0.633,NC,US,58.0,81.0,10.0,3.0,Fair,Day,Day,Day,Day,18,4,2019,7.0,Thursday,False
2,2018-05-14 07:30:43,2018-05-14 08:30:31,0.0,OK,US,75.9,74.0,10.0,18.4,Clear,Day,Day,Day,Day,14,5,2018,7.0,Monday,False
2,2021-05-24 16:44:37,2021-05-24 17:47:38,0.0,SC,US,88.0,38.0,10.0,0.0,Cloudy,Day,Day,Day,Day,24,5,2021,16.0,Monday,False
2,2021-02-17 04:49:36,2021-02-17 05:49:21,0.0,MI,US,-8.0,65.0,10.0,0.0,Fair,Night,Night,Night,Night,17,2,2021,4.0,Wednesday,False
2,2021-01-25 07:57:52,2021-01-25 08:45:05,0.0,LA,US,69.0,84.0,10.0,16.0,Partly Cloudy,Day,Day,Day,Day,25,1,2021,7.0,Monday,False
2,2022-04-27 14:11:38,2022-04-27 16:29:15,0.316,FL,US,85.0,48.0,10.0,6.0,Partly Cloudy,Day,Day,Day,Day,27,4,2022,14.0,Wednesday,False
2,2017-11-07 15:12:11,2017-11-07 15:42:02,0.0,LA,US,82.9,56.0,10.0,4.6,Mostly Cloudy,Day,Day,Day,Day,7,11,2017,15.0,Tuesday,False
3,2019-02-10 12:44:15,2019-02-10 13:28:33,0.0,MN,US,15.1,77.0,1.2,6.9,Light Snow,Day,Day,Day,Day,10,2,2019,12.0,Sunday,True
2,,2022-09-14 17:53:14.000000000,0.4270000000000001,NY,US,78.0,52.0,10.0,10.0,Partly Cloudy,Day,Day,Day,Day,,,,,,False
2,2021-10-10 16:45:14,2021-10-10 17:14:34,0.0,WA,US,52.0,66.0,10.0,10.0,Mostly Cloudy,Day,Day,Day,Day,10,10,2021,16.0,Sunday,False
2,,2022-06-07 17:32:48.000000000,0.967,CA,US,93.0,20.0,10.0,10.0,Mostly Cloudy,Day,Day,Day,Day,,,,,,False
2,2020-05-06 11:58:08,2020-05-06 12:27:43,0.0,FL,US,85.0,46.0,10.0,16.0,Fair,Day,Day,Day,Day,6,5,2020,11.0,Wednesday,False
2,2021-07-19 09:47:49,2021-07-19 10:46:58,0.0,GA,US,79.0,79.0,10.0,9.0,Mostly Cloudy,Day,Day,Day,Day,19,7,2021,9.0,Monday,False
2,2022-01-10 14:52:29,2022-01-10 16:07:19,0.0,OK,US,55.0,19.0,10.0,7.0,Fair,Day,Day,Day,Day,10,1,2022,14.0,Monday,False
3,2019-09-25 17:18:46,2019-09-25 17:47:10,1.995,CA,US,83.0,44.0,10.0,7.0,Partly Cloudy,Day,Day,Day,Day,25,9,2019,17.0,Wednesday,True
2,2017-03-03 20:12:34,2017-03-04 02:12:34,3.878,MA,US,32.0,34.0,10.0,10.4,Overcast,Night,Night,Night,Night,3,3,2017,20.0,Friday,False
2,2018-04-05 08:12:23,2018-04-05 08:57:12,0.0,CA,US,52.0,74.0,10.0,10.4,Clear,Day,Day,Day,Day,5,4,2018,8.0,Thursday,False
2,2019-02-21 11:02:12,2019-02-21 12:01:54,0.0,SC,US,44.6,100.0,0.5,7.0,Fog,Day,Day,Day,Day,21,2,2019,11.0,Thursday,False
2,2017-07-28 20:45:32,2017-07-28 21:45:17,0.0,SC,US,80.6,84.0,7.0,8.1,Light Thunderstorms and Rain,Night,Day,Day,Day,28,7,2017,20.0,Friday,False
2,2020-03-09 17:18:49,2020-03-09 18:18:41,0.0,SC,US,64.0,46.0,10.0,5.0,Mostly Cloudy,Day,Day,Day,Day,9,3,2020,17.0,Monday,False
2,2021-06-18 19:12:12,2021-06-18 21:20:26,0.119,FL,US,86.0,72.0,10.0,8.0,Cloudy,Day,Day,Day,Day,18,6,2021,19.0,Friday,False
2,2017-10-17 15:31:48,2017-10-17 16:01:31,0.0,CA,US,80.1,23.0,8.0,4.6,Clear,Day,Day,Day,Day,17,10,2017,15.0,Tuesday,False
2,,2021-08-11 21:24:00.000000000,1.864,NJ,US,73.0,88.0,3.0,10.0,T-Storm,Day,Day,Day,Day,,,,,,False
2,2017-04-04 06:17:09,2017-04-04 07:01:39,0.01,MA,US,42.1,82.0,9.0,11.5,Light Rain,Night,Day,Day,Day,4,4,2017,6.0,Tuesday,False
3,2019-06-09 14:36:59,2019-06-09 16:29:44,0.0,CA,US,104.0,16.0,10.0,14.0,Fair,Day,Day,Day,Day,9,6,2019,14.0,Sunday,True
2,,2022-09-25 16:51:27.000000000,7.567,NY,US,72.0,64.0,10.0,9.0,Mostly Cloudy,Day,Day,Day,Day,,,,,,False
2,2018-03-20 13:58:29,2018-03-20 14:28:09,0.0,CA,US,75.0,32.0,10.0,4.6,Mostly Cloudy,Day,Day,Day,Day,20,3,2018,13.0,Tuesday,False
3,2020-05-08 08:29:13,2020-05-08 08:58:06,0.0,FL,US,77.0,50.0,10.0,13.0,Fair,Day,Day,Day,Day,8,5,2020,8.0,Friday,True
1,2020-05-15 17:39:58,2020-05-15 18:14:56,0.0,TX,US,86.0,9.0,10.0,15.0,Fair,Day,Day,Day,Day,15,5,2020,17.0,Friday,False
2,2018-10-02 07:15:15,2018-10-02 07:44:48,1.519,MO,US,63.0,84.0,10.0,7.0,Overcast,Day,Day,Day,Day,2,10,2018,7.0,Tuesday,False
2,2019-11-14 13:24:09,2019-11-14 14:42:54,0.0,NC,US,46.0,54.0,10.0,3.0,Cloudy,Day,Day,Day,Day,14,11,2019,13.0,Thursday,False
2,2017-05-08 08:56:28,2017-05-08 09:26:14,0.0,TX,US,75.2,57.0,10.0,16.1,Mostly Cloudy,Day,Day,Day,Day,8,5,2017,8.0,Monday,False
2,2016-10-05 20:18:46,2016-10-06 02:18:46,1.431,KS,US,,,,7.0,,Night,Night,Night,Day,5,10,2016,20.0,Wednesday,False
2,2018-04-04 14:35:26,2018-04-04 15:18:39,0.0,CA,US,73.4,20.0,10.0,6.9,Clear,Day,Day,Day,Day,4,4,2018,14.0,Wednesday,False
2,2020-11-30 15:37:21,2020-11-30 18:01:25,0.047,PA,US,68.0,84.0,10.0,10.0,Cloudy,Day,Day,Day,Day,30,11,2020,15.0,Monday,False
2,2017-01-25 09:32:56,2017-01-25 10:02:25,0.01,CA,US,44.6,81.0,10.0,7.0,Clear,Day,Day,Day,Day,25,1,2017,9.0,Wednesday,False
2,2021-09-09 13:23:22,2021-09-09 14:40:14,0.024,FL,US,91.0,53.0,10.0,7.0,Fair,Day,Day,Day,Day,9,9,2021,13.0,Thursday,False
2,2020-09-17 13:56:30,2020-09-17 23:50:02,0.152,FL,US,90.0,66.0,10.0,17.0,Partly Cloudy,Day,Day,Day,Day,17,9,2020,13.0,Thursday,False
2,2022-05-01 04:00:00,2022-05-01 06:14:03,0.037,CA,US,43.0,93.0,10.0,7.0,Fair,Night,Night,Night,Night,1,5,2022,4.0,Sunday,False
2,2021-07-03 13:00:31,2021-07-03 16:57:35,2.881,CA,US,89.0,34.0,10.0,6.0,Fair,Day,Day,Day,Day,3,7,2021,13.0,Saturday,False
2,2018-05-24 13:51:23,2018-05-24 14:51:10,0.0,WA,US,64.0,63.0,10.0,7.0,Mostly Cloudy,Day,Day,Day,Day,24,5,2018,13.0,Thursday,False
2,2021-02-14 17:58:39,2021-02-14 21:41:03,0.08,SC,US,39.0,100.0,3.0,8.0,Light Rain,Day,Day,Day,Day,14,2,2021,17.0,Sunday,False
2,2017-10-05 05:16:19,2017-10-05 05:46:10,0.0,MI,US,45.0,93.0,10.0,3.5,Clear,Night,Night,Night,Night,5,10,2017,5.0,Thursday,False
2,2021-02-05 15:14:00,2021-02-06 00:41:44,0.119,FL,US,79.0,40.0,10.0,13.0,Fair,Day,Day,Day,Day,5,2,2021,15.0,Friday,False
2,2020-12-20 04:49:00,2020-12-21 00:45:00,0.46,WA,US,51.0,86.0,10.0,14.0,Mostly Cloudy,Night,Night,Night,Night,20,12,2020,4.0,Sunday,False
2,2022-08-12 18:40:44,2022-08-12 19:55:47,0.073,MD,US,78.0,42.0,10.0,9.0,Fair,Day,Day,Day,Day,12,8,2022,18.0,Friday,False
2,2022-06-29 16:36:36,2022-06-29 18:44:16,1.061,NJ,US,85.0,31.0,10.0,5.0,Fair,Day,Day,Day,Day,29,6,2022,16.0,Wednesday,False
2,2017-10-04 10:52:19,2017-10-04 11:21:50,0.0,LA,US,80.1,62.0,10.0,10.4,Clear,Day,Day,Day,Day,4,10,2017,10.0,Wednesday,False
2,2020-11-30 05:17:52,2020-11-30 06:02:30,0.0,CA,US,57.0,23.0,10.0,0.0,Fair,Night,Night,Night,Day,30,11,2020,5.0,Monday,False
2,,2022-04-09 01:39:30.000000000,5.365,NJ,US,49.0,74.0,10.0,5.0,Cloudy,Night,Night,Night,Night,,,,,,False
2,2016-12-06 09:29:35,2016-12-06 10:14:18,0.01,TX,US,57.9,65.0,10.0,16.1,Partly Cloudy,Day,Day,Day,Day,6,12,2016,9.0,Tuesday,False
2,2021-02-03 18:52:00,2021-02-03 21:04:58,0.104,CA,US,58.0,70.0,10.0,7.0,Fair,Night,Night,Night,Night,3,2,2021,18.0,Wednesday,False
2,2021-12-15 18:57:00,2021-12-15 19:10:30,1.931,CO,US,31.0,54.0,10.0,17.0,Cloudy,Night,Night,Night,Night,15,12,2021,18.0,Wednesday,False
3,2018-05-30 16:30:28,2018-05-30 17:00:11,0.0,TX,US,96.1,41.0,10.0,18.4,Partly Cloudy,Day,Day,Day,Day,30,5,2018,16.0,Wednesday,True
2,2017-05-22 04:12:48,2017-05-22 10:12:48,0.117,NV,US,78.4,23.0,10.0,7.0,Clear,Night,Night,Night,Day,22,5,2017,4.0,Monday,False
2,2020-02-26 03:33:52,2020-02-26 07:33:52,0.0,OR,US,42.0,89.0,10.0,5.0,Cloudy,Night,Night,Night,Night,26,2,2020,3.0,Wednesday,False
2,2022-09-07 06:42:13,2022-09-07 07:41:49,0.0,TX,US,75.0,78.0,10.0,0.0,Fair,Night,Day,Day,Day,7,9,2022,6.0,Wednesday,False
3,2018-03-02 15:21:51,2018-03-02 15:51:30,0.0,FL,US,75.2,24.0,10.0,13.8,Partly Cloudy,Day,Day,Day,Day,2,3,2018,15.0,Friday,True
2,2018-07-19 16:17:03,2018-07-19 16:46:18,0.196,CA,US,78.1,62.0,10.0,6.9,Clear,Day,Day,Day,Day,19,7,2018,16.0,Thursday,False
2,2018-06-19 17:21:02,2018-06-19 18:05:48,0.0,GA,US,89.1,50.0,10.0,11.5,Partly Cloudy,Day,Day,Day,Day,19,6,2018,17.0,Tuesday,False
2,,2022-06-15 08:09:23.000000000,0.203,NY,US,70.0,61.0,10.0,5.0,Fair,Day,Day,Day,Day,,,,,,False
2,2020-11-29 08:27:04,2020-11-29 11:06:04,0.053,TX,US,60.0,83.0,10.0,15.0,Mostly Cloudy,Day,Day,Day,Day,29,11,2020,8.0,Sunday,False
2,2020-01-03 22:53:36,2020-01-03 23:23:13,0.0,LA,US,59.0,93.0,10.0,9.0,Cloudy,Night,Night,Night,Night,3,1,2020,22.0,Friday,False
2,2022-12-11 08:25:06,2022-12-11 09:40:07,0.282,OR,US,38.0,100.0,10.0,7.0,Light Rain,Day,Day,Day,Day,11,12,2022,8.0,Sunday,False
2,2018-12-04 08:43:37,2018-12-04 09:13:35,0.176,WA,US,33.1,85.0,10.0,7.0,Clear,Day,Day,Day,Day,4,12,2018,8.0,Tuesday,False
2,2020-09-13 00:27:00,2020-09-13 04:24:39,0.038,FL,US,79.0,90.0,8.0,15.0,Light Rain,Night,Night,Night,Night,13,9,2020,0.0,Sunday,False
3,2021-05-14 20:34:25,2021-05-14 21:37:02,0.0,IL,US,60.0,38.0,10.0,0.0,Fair,Night,Night,Day,Day,14,5,2021,20.0,Friday,True
3,2019-01-11 09:23:42,2019-01-11 09:53:20,0.0,FL,US,60.1,62.0,10.0,10.4,Clear,Day,Day,Day,Day,11,1,2019,9.0,Friday,True
2,2021-05-07 04:04:30,2021-05-07 13:39:30,2.234,CA,US,62.0,80.0,10.0,3.0,Cloudy,Night,Night,Night,Night,7,5,2021,4.0,Friday,False
2,2022-05-14 13:54:28,2022-05-14 15:12:47,0.072,PA,US,68.0,100.0,10.0,6.0,Light Rain,Day,Day,Day,Day,14,5,2022,13.0,Saturday,False
2,2019-11-01 09:07:13,2019-11-01 10:40:19,0.0,WI,US,25.0,80.0,10.0,6.0,Fair,Day,Day,Day,Day,1,11,2019,9.0,Friday,False
3,2017-08-10 09:05:03,2017-08-10 09:34:21,0.0,FL,US,82.0,85.0,4.0,8.1,Light Thunderstorms and Rain,Day,Day,Day,Day,10,8,2017,9.0,Thursday,True
2,2016-11-22 11:43:52,2016-11-22 12:13:04,0.01,CA,US,60.1,55.0,10.0,3.5,Mostly Cloudy,Day,Day,Day,Day,22,11,2016,11.0,Tuesday,False
2,2022-08-13 07:00:00,2022-08-13 08:18:03,0.145,CA,US,62.0,60.0,10.0,5.0,Fair,Day,Day,Day,Day,13,8,2022,7.0,Saturday,False
3,2017-08-05 15:36:00,2017-08-05 16:35:46,0.0,SC,US,91.0,52.0,10.0,5.8,Partly Cloudy,Day,Day,Day,Day,5,8,2017,15.0,Saturday,True
2,2022-06-09 15:06:37,2022-06-09 18:29:22,3.507,NJ,US,78.0,50.0,10.0,13.0,Cloudy,Day,Day,Day,Day,9,6,2022,15.0,Thursday,False
2,2022-09-27 14:52:00,2022-09-27 16:10:28,0.023,IL,US,59.0,44.0,10.0,13.0,Mostly Cloudy,Day,Day,Day,Day,27,9,2022,14.0,Tuesday,False
2,2018-05-26 18:26:23,2018-05-26 18:56:00,0.0,NJ,US,82.9,67.0,10.0,3.5,Clear,Day,Day,Day,Day,26,5,2018,18.0,Saturday,False
2,2019-05-09 07:28:40,2019-05-09 08:44:18,0.0,NY,US,51.0,59.0,10.0,10.0,Cloudy,Day,Day,Day,Day,9,5,2019,7.0,Thursday,False
3,2018-03-25 04:05:24,2018-03-25 04:34:20,0.0,OR,US,37.0,93.0,10.0,7.0,Overcast,Night,Night,Night,Night,25,3,2018,4.0,Sunday,True
2,2022-01-20 16:04:21,2022-01-20 16:34:11,0.0,NC,US,43.0,89.0,7.0,14.0,Light Rain,Day,Day,Day,Day,20,1,2022,16.0,Thursday,False
4,2022-03-06 01:10:36,2022-03-06 03:27:38,0.224,NY,US,45.0,56.0,10.0,9.0,Cloudy,Night,Night,Night,Night,6,3,2022,1.0,Sunday,True
2,2021-02-04 21:15:26,2021-02-04 22:38:10,0.471,VA,US,42.0,34.0,10.0,5.0,Cloudy,Night,Night,Night,Night,4,2,2021,21.0,Thursday,False
2,2022-01-14 05:57:49,2022-01-14 07:16:50,0.3100000023841858,MN,US,20.0,78.0,1.0,7.0,Light Snow,Night,Night,Night,Night,14,1,2022,5.0,Friday,False
2,2020-06-08 05:56:48,2020-06-08 06:41:48,0.0,NY,US,57.0,77.0,10.0,8.0,Fair,Day,Day,Day,Day,8,6,2020,5.0,Monday,False
2,,2021-10-18 18:04:30.000000000,2.331,IL,US,74.0,37.0,10.0,8.0,Fair,Day,Day,Day,Day,,,,,,False
3,2021-02-18 08:25:41,2021-02-18 11:10:59,4.860000133514403,IL,US,13.0,81.0,9.0,6.0,Light Snow,Day,Day,Day,Day,18,2,2021,8.0,Thursday,True
2,2016-06-16 12:26:37,2016-06-16 13:11:37,0.0,CA,US,69.1,65.0,10.0,9.2,Clear,Day,Day,Day,Day,16,6,2016,12.0,Thursday,False
3,2021-05-22 03:22:47,2021-05-22 11:30:29,1.2599999904632568,CA,US,52.0,77.0,10.0,5.0,Cloudy,Night,Night,Night,Night,22,5,2021,3.0,Saturday,True
2,2017-04-16 11:38:44,2017-04-16 12:23:21,0.01,NY,US,73.9,50.0,10.0,10.4,Overcast,Day,Day,Day,Day,16,4,2017,11.0,Sunday,False
3,2017-12-21 18:53:18,2017-12-21 19:40:00,0.0,AL,US,53.1,93.0,10.0,4.6,Clear,Night,Night,Night,Night,21,12,2017,18.0,Thursday,True
2,2023-01-25 16:24:00,2023-01-25 17:40:12,0.089,NY,US,31.0,89.0,9.0,16.0,Light Snow,Day,Day,Day,Day,25,1,2023,16.0,Wednesday,False
2,2017-11-07 14:22:13,2017-11-07 20:22:13,0.884,VA,US,39.2,100.0,0.2,6.9,,Day,Day,Day,Day,7,11,2017,14.0,Tuesday,False
3,2019-02-04 11:45:44,2019-02-04 12:29:33,0.0,OH,US,57.9,60.0,10.0,10.4,Clear,Day,Day,Day,Day,4,2,2019,11.0,Monday,True
3,2017-04-28 16:48:52,2017-04-28 17:18:52,0.01,MI,US,60.1,49.0,10.0,13.8,Overcast,Day,Day,Day,Day,28,4,2017,16.0,Friday,True
2,2021-08-04 14:54:41,2021-08-04 16:39:41,0.855,OR,US,95.0,29.0,10.0,5.0,Fair,Day,Day,Day,Day,4,8,2021,14.0,Wednesday,False
2,2017-11-29 10:58:43,2017-11-29 11:43:30,0.0,IN,US,48.0,42.0,10.0,9.2,Clear,Day,Day,Day,Day,29,11,2017,10.0,Wednesday,False
2,2018-10-10 19:30:46,2018-10-10 20:00:25,0.0,NC,US,77.0,94.0,10.0,9.2,Overcast,Night,Night,Day,Day,10,10,2018,19.0,Wednesday,False
2,2019-07-19 17:26:31,2019-07-19 17:54:32,0.189,CA,US,74.0,48.0,10.0,17.0,Partly Cloudy,Day,Day,Day,Day,19,7,2019,17.0,Friday,False
3,2017-04-04 11:16:58,2017-04-04 12:01:24,0.01,GA,US,68.7,62.0,10.0,8.1,Mostly Cloudy,Day,Day,Day,Day,4,4,2017,11.0,Tuesday,True
2,2021-09-24 11:07:30,2021-09-24 11:37:32,0.624,ID,US,68.0,35.0,10.0,13.0,Fair,Day,Day,Day,Day,24,9,2021,11.0,Friday,False
2,2021-11-16 07:34:52,2021-11-16 08:21:04,0.0,FL,US,47.0,100.0,10.0,0.0,Fair,Day,Day,Day,Day,16,11,2021,7.0,Tuesday,False
2,2017-11-22 00:40:06,2017-11-22 06:40:06,4.665,WV,US,48.2,66.0,7.0,5.8,Overcast,Night,Night,Night,Night,22,11,2017,0.0,Wednesday,False
2,2023-02-27 14:21:00,2023-02-27 14:48:30,1.055,CA,US,46.0,93.0,2.0,0.0,Cloudy,Day,Day,Day,Day,27,2,2023,14.0,Monday,False
2,2021-03-15 07:20:00,2021-03-15 19:41:16,0.0819999999999999,FL,US,62.0,93.0,10.0,0.0,Fair,Night,Day,Day,Day,15,3,2021,7.0,Monday,False
3,2020-10-29 13:22:52,2020-10-29 14:25:03,0.0,PA,US,45.0,100.0,3.0,9.0,Light Rain,Day,Day,Day,Day,29,10,2020,13.0,Thursday,True
3,2019-06-26 20:06:06,2019-06-26 21:05:52,0.0,KY,US,87.0,48.0,10.0,9.0,Mostly Cloudy,Day,Day,Day,Day,26,6,2019,20.0,Wednesday,True
2,2020-03-11 08:11:56,2020-03-11 08:41:42,0.0,NC,US,50.0,100.0,7.0,0.0,Partly Cloudy,Day,Day,Day,Day,11,3,2020,8.0,Wednesday,False
2,2021-11-28 20:03:54,2021-11-29 19:45:00,0.098,WV,US,37.0,54.0,10.0,9.0,Cloudy,Night,Night,Night,Night,28,11,2021,20.0,Sunday,False
2,2021-05-21 09:47:55,2021-05-21 11:32:55,1.278,IN,US,77.0,52.0,10.0,8.0,Fair,Day,Day,Day,Day,21,5,2021,9.0,Friday,False
3,2022-01-21 15:32:01,2022-01-21 16:03:00,0.0,IL,US,26.0,49.0,10.0,8.0,Fair,Day,Day,Day,Day,21,1,2022,15.0,Friday,True
2,2021-10-27 18:36:00,2021-10-27 20:14:00,0.17,FL,US,82.0,71.0,10.0,8.0,Fair,Day,Day,Day,Day,27,10,2021,18.0,Wednesday,False
2,,2022-04-26 17:49:23.000000000,0.47,FL,US,81.0,54.0,10.0,15.0,Fair,Day,Day,Day,Day,,,,,,False
2,,2022-11-21 11:46:15.000000000,2.053,VA,US,41.0,49.0,10.0,15.0,Fair,Day,Day,Day,Day,,,,,,False
2,2020-03-11 16:06:30,2020-03-11 20:06:30,0.0,OR,US,57.0,40.0,10.0,9.0,Partly Cloudy,Day,Day,Day,Day,11,3,2020,16.0,Wednesday,False
2,2020-02-16 19:05:29,2020-02-16 20:37:24,0.0,CA,US,58.0,62.0,10.0,6.0,Fair,Night,Night,Night,Night,16,2,2020,19.0,Sunday,False
3,2020-10-24 14:16:39,2020-10-24 15:17:34,0.0,IL,US,45.0,56.0,10.0,8.0,Mostly Cloudy,Day,Day,Day,Day,24,10,2020,14.0,Saturday,True
2,2021-09-30 06:53:30,2021-09-30 07:15:30,1.021,CA,US,57.0,74.0,10.0,0.0,Fair,Day,Day,Day,Day,30,9,2021,6.0,Thursday,False
2,2016-07-13 09:31:37,2016-07-13 15:31:37,0.0,TX,US,86.0,65.0,10.0,15.0,Scattered Clouds,Day,Day,Day,Day,13,7,2016,9.0,Wednesday,False
2,,2022-04-12 14:33:34.000000000,2.603,MT,US,24.0,71.0,2.0,12.0,Light Snow,Day,Day,Day,Day,,,,,,False
2,2022-08-30 14:35:00,2022-08-30 15:50:02,0.1,FL,US,89.0,63.0,10.0,9.0,Partly Cloudy,Day,Day,Day,Day,30,8,2022,14.0,Tuesday,False
2,2022-04-22 14:57:26,2022-04-22 20:34:16,0.363,FL,US,80.0,48.0,10.0,16.0,Mostly Cloudy,Day,Day,Day,Day,22,4,2022,14.0,Friday,False
2,2018-06-29 14:34:47,2018-06-29 20:34:47,0.309,SC,US,,,,7.0,,Day,Day,Day,Day,29,6,2018,14.0,Friday,False
2,2018-04-12 17:39:31,2018-04-12 18:09:22,0.0,TX,US,82.9,47.0,10.0,23.0,Mostly Cloudy,Day,Day,Day,Day,12,4,2018,17.0,Thursday,False
2,2022-02-12 10:36:00,2022-02-12 11:56:31,0.05,CA,US,72.0,22.0,10.0,0.0,Fair,Day,Day,Day,Day,12,2,2022,10.0,Saturday,False
2,2021-12-15 17:44:00,2021-12-15 18:44:00,0.391,NC,US,50.0,43.0,10.0,0.0,Fair,Night,Night,Day,Day,15,12,2021,17.0,Wednesday,False
2,2022-02-12 22:20:00,2022-02-13 00:30:21,0.057,NY,US,41.0,51.0,10.0,12.0,Mostly Cloudy,Night,Night,Night,Night,12,2,2022,22.0,Saturday,False
2,2017-11-06 09:56:32,2017-11-06 10:41:23,0.0,TX,US,81.0,77.0,10.0,12.7,Mostly Cloudy,Day,Day,Day,Day,6,11,2017,9.0,Monday,False
2,,2021-09-05 14:45:00.000000,0.513,OR,US,66.0,78.0,10.0,7.0,Partly Cloudy,Day,Day,Day,Day,,,,,,False
2,2020-07-03 07:36:57,2020-07-03 08:21:36,0.5899999737739563,CA,US,66.0,75.0,10.0,3.0,Fair,Day,Day,Day,Day,3,7,2020,7.0,Friday,False
2,2019-07-19 21:48:51,2019-07-19 23:04:48,0.0,TX,US,87.0,57.0,10.0,8.0,Fair,Night,Night,Night,Day,19,7,2019,21.0,Friday,False
2,,2022-03-08 17:50:16.000000000,0.058,TX,US,45.0,90.0,8.0,14.0,Light Rain,Day,Day,Day,Day,,,,,,False
2,2018-02-07 11:57:06,2018-02-07 12:41:51,0.0,TX,US,43.0,62.0,10.0,13.8,Overcast,Day,Day,Day,Day,7,2,2018,11.0,Wednesday,False
2,2020-12-01 16:52:00,2020-12-01 20:19:22,0.331,CA,US,66.0,43.0,10.0,3.0,Fair,Night,Day,Day,Day,1,12,2020,16.0,Tuesday,False
2,2019-11-14 06:56:00,2019-11-14 07:40:31,0.0,CA,US,,,2.0,7.0,Fog,Day,Day,Day,Day,14,11,2019,6.0,Thursday,False
2,2018-01-30 16:37:03,2018-01-30 22:37:03,0.703,CA,US,64.9,47.0,10.0,3.5,Clear,Day,Day,Day,Day,30,1,2018,16.0,Tuesday,False
2,2016-07-06 00:22:43,2016-07-06 01:22:43,0.0,CA,US,57.9,72.0,10.0,18.4,Clear,Night,Night,Night,Night,6,7,2016,0.0,Wednesday,False
2,2021-08-21 21:33:00,2021-08-21 23:12:54,0.991,CA,US,75.0,51.0,10.0,13.0,Cloudy,Night,Night,Night,Night,21,8,2021,21.0,Saturday,False
2,2018-12-11 16:26:34,2018-12-11 16:56:26,0.284,CA,US,59.0,81.0,10.0,11.5,Clear,Day,Day,Day,Day,11,12,2018,16.0,Tuesday,False
2,2017-09-23 18:12:13,2017-09-23 18:41:26,0.0,KY,US,88.0,45.0,10.0,8.1,Partly Cloudy,Day,Day,Day,Day,23,9,2017,18.0,Saturday,False
2,2022-12-20 18:26:32,2022-12-20 20:15:00,0.15,FL,US,63.0,94.0,10.0,8.0,Light Drizzle,Night,Night,Day,Day,20,12,2022,18.0,Tuesday,False
2,2022-11-10 12:28:18,2022-11-10 13:43:19,0.106,MO,US,75.0,48.0,10.0,20.0,Fair,Day,Day,Day,Day,10,11,2022,12.0,Thursday,False
2,,2022-12-02 17:34:30.000000000,2.565,CA,US,51.0,63.0,10.0,3.0,Fair,Day,Day,Day,Day,,,,,,False
3,2019-08-03 23:59:26,2019-08-04 01:40:09,0.0,MI,US,73.0,73.0,10.0,0.0,Fair,Night,Night,Night,Night,3,8,2019,23.0,Saturday,True
2,2020-06-30 17:29:38,2020-06-30 18:13:52,0.0,AZ,US,95.0,15.0,10.0,8.0,Fair,Day,Day,Day,Day,30,6,2020,17.0,Tuesday,False
2,2021-02-25 03:53:30,2021-02-25 12:03:00,0.547,FL,US,62.0,58.0,10.0,7.0,Fair,Night,Night,Night,Night,25,2,2021,3.0,Thursday,False
3,2019-04-19 14:31:44,2019-04-19 15:31:11,0.0,VA,US,72.0,84.0,10.0,7.0,Mostly Cloudy,Day,Day,Day,Day,19,4,2019,14.0,Friday,True
2,2019-06-25 18:03:09,2019-06-25 19:32:48,0.0,AL,US,90.0,54.0,10.0,6.0,Fair,Day,Day,Day,Day,25,6,2019,18.0,Tuesday,False
2,2022-10-14 13:03:01,2022-10-14 14:48:01,1.336,AL,US,76.0,20.0,10.0,6.0,Fair,Day,Day,Day,Day,14,10,2022,13.0,Friday,False
2,2022-02-07 08:50:30,2022-02-07 09:20:00,0.346,TX,US,40.0,65.0,10.0,7.0,Fair,Day,Day,Day,Day,7,2,2022,8.0,Monday,False
2,2022-09-07 18:49:34,2022-09-07 20:07:37,0.102,VA,US,72.0,91.0,10.0,8.0,Rain,Day,Day,Day,Day,7,9,2022,18.0,Wednesday,False
2,2020-11-08 20:43:00,2020-11-09 00:13:40,0.155,CA,US,,,,7.0,,Night,Night,Night,Night,8,11,2020,20.0,Sunday,False
2,,2022-09-21 19:02:16.000000000,0.063,CA,US,80.0,30.0,10.0,8.0,Fair,Day,Day,Day,Day,,,,,,False
2,2022-07-12 19:02:18,2022-07-12 20:02:00,0.0,SC,US,86.0,59.0,10.0,12.0,Fair,Day,Day,Day,Day,12,7,2022,19.0,Tuesday,False
3,2017-05-17 16:23:56,2017-05-17 22:23:56,0.348,WA,US,57.9,67.0,10.0,5.8,Overcast,Day,Day,Day,Day,17,5,2017,16.0,Wednesday,True
2,2020-01-06 07:44:29,2020-01-06 09:33:31,0.0,NC,US,33.0,78.0,10.0,5.0,Fair,Day,Day,Day,Day,6,1,2020,7.0,Monday,False
2,,2022-09-03 23:18:03.000000000,1.011,CA,US,90.0,29.0,10.0,5.0,Fair,Night,Night,Day,Day,,,,,,False
